File Type,Element Type,Element Name
.svelte,svelte_prop,sourceIds
.svelte,variable,createMessagePair
.svelte,variable,editButton
.svelte,variable,width
.svelte,function,findNextTemplate
.svelte,variable,importFiles
.svelte,variable,textAreaElement
.svelte,variable,updatedKnowledge
.svelte,variable,toggleVoiceInterruption
.svelte,variable,addHandler
.svelte,svelte_prop,onBack
.svelte,svelte_prop,toggleGlobalHandler
.svelte,variable,updateLdapServerHandler
.svelte,function,setContent
.svelte,variable,showEditUserModal
.svelte,variable,newValue
.svelte,svelte_prop,scrollToBottom
.svelte,variable,accessGroups
.svelte,variable,confirmSelect
.svelte,variable,offset
.svelte,variable,detectSound
.svelte,variable,startCamera
.svelte,variable,toggleImageCompression
.svelte,variable,nodesInitialized
.svelte,variable,imageUrl
.svelte,variable,workspaceContainer
.svelte,variable,showTemporaryChatControl
.svelte,variable,showDeleteConfirmDialog
.svelte,variable,textArea
.svelte,variable,selection
.svelte,variable,notificationSound
.svelte,variable,loadingProgress
.svelte,variable,updateSelectedCodeExecution
.svelte,variable,commandsContainerElement
.svelte,variable,stdout
.svelte,variable,themes
.svelte,variable,STT_DEEPGRAM_API_KEY
.svelte,variable,getContents
.svelte,svelte_prop,cloneChatHandler
.svelte,variable,triggerClassName
.svelte,function,isDifferentChat
.svelte,variable,selectedMessageId
.svelte,variable,showValvesModal
.svelte,variable,csvData
.svelte,svelte_prop,tags
.svelte,variable,channel
.svelte,function,onModelSelect
.svelte,variable,addScrollListener
.svelte,variable,saveDefaultModel
.svelte,variable,lastMessageContentPart
.svelte,variable,folderList
.svelte,variable,maxVisibleItems
.svelte,variable,fuse
.svelte,variable,showUpdateToast
.svelte,variable,formElement
.svelte,variable,container
.svelte,variable,chatCompletionHandler
.svelte,variable,TTSModel
.svelte,svelte_prop,shiftEnter
.svelte,variable,setContent
.svelte,variable,citations
.svelte,svelte_prop,words
.svelte,variable,splitLargeChunks
.svelte,variable,chatTitle
.svelte,variable,uploadDirectoryHandler
.svelte,variable,command
.svelte,variable,message
.svelte,variable,resizeSystemTextarea
.svelte,variable,functionsImportInputElement
.svelte,variable,speaking
.svelte,variable,chat
.svelte,variable,showUserChatsModal
.svelte,variable,userIds
.svelte,variable,updatedMessage
.svelte,svelte_prop,size
.svelte,svelte_prop,input
.svelte,variable,legacy_documents
.svelte,variable,stopVideoStream
.svelte,variable,search
.svelte,variable,isInCodeBlock
.svelte,variable,OLLAMA_BASE_URLS
.svelte,variable,isDifferentChat
.svelte,function,updateValue
.svelte,variable,onModelSelect
.svelte,svelte_prop,placement
.svelte,variable,audioChunks
.svelte,variable,isDarkMode
.svelte,variable,getLang
.svelte,variable,askHandler
.svelte,variable,TTS_OPENAI_API_KEY
.svelte,variable,messageId
.svelte,variable,toggleEmojiInCall
.svelte,svelte_prop,messageInput
.svelte,variable,tab
.svelte,variable,mouseOver
.svelte,variable,hasStartedSpeaking
.svelte,variable,messageElement
.svelte,variable,engines
.svelte,svelte_prop,onLoad
.svelte,svelte_prop,status
.svelte,variable,uploadFilesHandler
.svelte,svelte_prop,searchPlaceholder
.svelte,variable,ollamaModels
.svelte,variable,videoInputDevices
.svelte,svelte_prop,dragAndDrop
.svelte,variable,mode
.svelte,variable,showPreviousMessage
.svelte,variable,updateModelId
.svelte,function,unescapeHtml
.svelte,variable,onChange
.svelte,function,iframeLoadHandler
.svelte,svelte_prop,inputPlaceholder
.svelte,variable,modelListElement
.svelte,function,querystringValue
.svelte,variable,embeddings
.svelte,variable,getValves
.svelte,variable,selectedTab
.svelte,svelte_prop,tabs
.svelte,variable,directConnectionsConfig
.svelte,variable,selectedUrlIdx
.svelte,function,downloadImage
.svelte,variable,children
.svelte,variable,audioAbortController
.svelte,variable,email
.svelte,svelte_prop,submitMessage
.svelte,function,saveSessionSelectedModels
.svelte,function,onBlur
.svelte,variable,onMessageHandler
.svelte,variable,selectedTheme
.svelte,variable,rerankingModelUpdateHandler
.svelte,variable,showTikaServerUrl
.svelte,variable,updateValue
.svelte,variable,ollama
.svelte,variable,editModelHandler
.svelte,variable,childMessageIds
.svelte,variable,_function
.svelte,variable,tags
.svelte,variable,showRelevance
.svelte,variable,suggestionPrompts
.svelte,variable,initChannels
.svelte,svelte_prop,placeholder
.svelte,variable,modelFileContent
.svelte,variable,base_model
.svelte,variable,chatInputContainerElement
.svelte,variable,settingsTabsContainer
.svelte,svelte_prop,user
.svelte,variable,banners
.svelte,variable,checkForVersionUpdates
.svelte,function,downloadAsSVG
.svelte,function,onResize
.svelte,variable,customFieldName
.svelte,variable,unescapeHtml
.svelte,function,getRelevanceColor
.svelte,variable,messageToDelete
.svelte,variable,iframeLoadHandler
.svelte,svelte_prop,atSelectedModel
.svelte,variable,schedulers
.svelte,variable,messagesContainerElement
.svelte,variable,updateEmbeddingModelLoading
.svelte,variable,querystringValue
.svelte,svelte_prop,selectedActionIds
.svelte,variable,showUserProfile
.svelte,variable,downloadImage
.svelte,variable,filteredUsers
.svelte,variable,debounceSubmitHandler
.svelte,variable,addPipelineHandler
.svelte,variable,saveSessionSelectedModels
.svelte,variable,dragged
.svelte,variable,normA
.svelte,variable,dismiss
.svelte,variable,isShiftPressed
.svelte,variable,changeA
.svelte,variable,name
.svelte,variable,VISUALIZER_BUFFER_LENGTH
.svelte,variable,embeddingModelUpdateHandler
.svelte,variable,fileId
.svelte,variable,toggleRequestFormat
.svelte,variable,halfScreenWidth
.svelte,variable,initChatList
.svelte,svelte_prop,valves
.svelte,variable,downloadAsSVG
.svelte,svelte_prop,allowHTML
.svelte,variable,onResize
.svelte,variable,TTSEngine
.svelte,variable,RAG_FULL_CONTEXT
.svelte,svelte_prop,nodes
.svelte,svelte_prop,largeTextAsFile
.svelte,variable,responses
.svelte,variable,chunk
.svelte,variable,toggleWidescreenMode
.svelte,variable,emojiCache
.svelte,variable,toggleLandingPageMode
.svelte,variable,uploadInputElement
.svelte,variable,pipelineUploadInputElement
.svelte,variable,camera
.svelte,svelte_prop,edges
.svelte,variable,sortedPrompts
.svelte,variable,showArchiveConfirm
.svelte,function,isExpandedUpdateDebounceHandler
.svelte,svelte_prop,inputValue
.svelte,variable,sharedChat
.svelte,variable,_isDarkMode
.svelte,variable,systemTheme
.svelte,variable,template
.svelte,variable,inputPlaceholder
.svelte,variable,selectedFileId
.svelte,variable,preserveBreaks
.svelte,variable,time
.svelte,function,onDrag
.svelte,variable,currentMessageId
.svelte,variable,submitMessage
.svelte,variable,uploadYoutubeTranscription
.svelte,variable,TTS_ENGINE
.svelte,variable,run
.svelte,variable,TTS_VOICE
.svelte,variable,loadingLeaderboard
.svelte,variable,showCitationModal
.svelte,variable,model_id
.svelte,variable,shiftKey
.svelte,function,getDomain
.svelte,variable,selectedKnowledge
.svelte,variable,handled
.svelte,variable,cancelModelPullHandler
.svelte,variable,placeholder
.svelte,variable,loaded
.svelte,variable,outOfRange
.svelte,function,updateButtonPosition
.svelte,variable,selectedModelId
.svelte,variable,bufferLength
.svelte,variable,errorMessage
.svelte,variable,OpenAIUrl
.svelte,variable,selectedChatId
.svelte,variable,lastPlayedAudioPromise
.svelte,svelte_prop,color
.svelte,variable,selectedModelIdx
.svelte,variable,generateImage
.svelte,variable,showManifestModal
.svelte,variable,outerClassName
.svelte,variable,calculateRMS
.svelte,variable,opacity
.svelte,variable,atSelectedModel
.svelte,variable,chatInput
.svelte,svelte_prop,editorClassName
.svelte,function,onDrop
.svelte,svelte_prop,connection
.svelte,variable,dirHandle
.svelte,variable,commandElement
.svelte,variable,TTS_SPLIT_ON
.svelte,variable,bottomPadding
.svelte,variable,downloadTxt
.svelte,svelte_prop,cancelLabel
.svelte,variable,shareChat
.svelte,variable,signUpHandler
.svelte,variable,chatItems
.svelte,variable,modelOrderList
.svelte,variable,floatingInputValue
.svelte,variable,uploadedFiles
.svelte,variable,showEditChannelModal
.svelte,variable,_files
.svelte,svelte_prop,recording
.svelte,variable,youtubeLanguage
.svelte,variable,code
.svelte,svelte_prop,webSearchEnabled
.svelte,variable,toggleShowUsername
.svelte,variable,edgeList
.svelte,variable,screenCaptureHandler
.svelte,variable,inlineJs
.svelte,variable,newFilteredPrompts
.svelte,svelte_prop,idx
.svelte,variable,deleteAllChatsHandler
.svelte,variable,updateButtonPosition
.svelte,svelte_prop,inputClassName
.svelte,svelte_prop,hideHandler
.svelte,variable,attributes
.svelte,svelte_prop,chatId
.svelte,variable,toolIds
.svelte,variable,accessControl
.svelte,variable,capabilities
.svelte,variable,fetchAudio
.svelte,variable,selectedText
.svelte,variable,tagHandler
.svelte,variable,pipelineDownloadUrl
.svelte,variable,removeScrollListener
.svelte,variable,newConfig
.svelte,variable,_user
.svelte,variable,OllamaUrl
.svelte,function,analyseAudio
.svelte,variable,onDrop
.svelte,variable,rawAudio
.svelte,variable,pyodideWorker
.svelte,svelte_prop,initHandler
.svelte,variable,rerankingModel
.svelte,svelte_prop,feedbacks
.svelte,svelte_prop,saveSettings
.svelte,variable,editorLanguage
.svelte,variable,importChats
.svelte,variable,toolsImportInputElement
.svelte,variable,getUserValves
.svelte,variable,showModal
.svelte,svelte_prop,submitPrompt
.svelte,svelte_prop,deleteTag
.svelte,svelte_prop,triggerScroll
.svelte,variable,urlParams
.svelte,variable,version
.svelte,variable,lastWord
.svelte,variable,key
.svelte,variable,STT_WHISPER_MODEL
.svelte,svelte_prop,params
.svelte,variable,uploadModelHandler
.svelte,variable,lines
.svelte,variable,diff
.svelte,variable,_chat
.svelte,variable,explainHandler
.svelte,variable,_src
.svelte,variable,hapticFeedback
.svelte,variable,stopDurationCounter
.svelte,variable,workspaceModel
.svelte,variable,svg
.svelte,variable,speak
.svelte,variable,dropzoneElement
.svelte,variable,eventConfirmationMessage
.svelte,variable,stderr
.svelte,variable,users
.svelte,variable,generatingImage
.svelte,function,processFrame
.svelte,variable,selectedFunction
.svelte,svelte_prop,onTaskClick
.svelte,variable,grandchildrenIds
.svelte,svelte_prop,tools
.svelte,variable,color
.svelte,svelte_prop,collections
.svelte,variable,feedbackHandler
.svelte,variable,voiceInput
.svelte,variable,state
.svelte,variable,position
.svelte,variable,layerWidths
.svelte,variable,allChatsLoaded
.svelte,variable,analyseAudio
.svelte,svelte_prop,src
.svelte,variable,startRecording
.svelte,variable,knowledgeBases
.svelte,variable,groupedMessageIdsIdx
.svelte,variable,tippyOptions
.svelte,variable,webSearch
.svelte,variable,speakSpeechSynthesisHandler
.svelte,variable,text
.svelte,variable,modelMessageIds
.svelte,variable,recording
.svelte,svelte_prop,modelId
.svelte,svelte_prop,title
.svelte,variable,showChangelog
.svelte,variable,orderedSet
.svelte,svelte_prop,floatingButtons
.svelte,variable,emojis
.svelte,svelte_prop,description
.svelte,variable,taskId
.svelte,variable,onConfirm
.svelte,variable,keepAlive
.svelte,variable,formatPythonCodeHandler
.svelte,function,onKeyUp
.svelte,variable,hasEmptyModel
.svelte,variable,selectedReason
.svelte,variable,sceneParentElement
.svelte,variable,asyncFunction
.svelte,variable,hasImages
.svelte,variable,processFrame
.svelte,variable,shareEnabled
.svelte,variable,copyCode
.svelte,variable,tagElement
.svelte,svelte_prop,buttonClassName
.svelte,variable,showShortcutsHandler
.svelte,variable,custom
.svelte,variable,imageClassName
.svelte,variable,highlightedCode
.svelte,variable,csvContent
.svelte,variable,ENABLE_OPENAI_API
.svelte,variable,loadKokoro
.svelte,variable,selectedModels
.svelte,variable,top
.svelte,variable,loaderElement
.svelte,variable,feedbacks
.svelte,variable,theme
.svelte,variable,offsetX
.svelte,variable,tool
.svelte,variable,word
.svelte,variable,_boilerplate
.svelte,variable,checkPythonCode
.svelte,variable,isFocused
.svelte,variable,extensions
.svelte,variable,newChatList
.svelte,variable,duration
.svelte,svelte_prop,getModels
.svelte,svelte_prop,generateAutoCompletion
.svelte,variable,showSyncConfirmModal
.svelte,svelte_prop,showPercentage
.svelte,variable,deleteTag
.svelte,svelte_prop,deleteMessage
.svelte,variable,createModelName
.svelte,variable,shareModelHandler
.svelte,variable,video
.svelte,variable,label
.svelte,variable,createModelDigest
.svelte,variable,ollamaVersion
.svelte,svelte_prop,showNextMessage
.svelte,function,sizeToWidth
.svelte,variable,decoder
.svelte,variable,_id
.svelte,variable,debouncedQueryHandler
.svelte,variable,onKeyUp
.svelte,variable,showEventConfirmation
.svelte,variable,instance
.svelte,function,onFocus
.svelte,svelte_prop,hide
.svelte,variable,reader
.svelte,svelte_prop,stopResponse
.svelte,variable,weekday
.svelte,variable,sendPrompt
.svelte,variable,setLanguage
.svelte,variable,defaultPermissions
.svelte,variable,valves_spec
.svelte,variable,saveMessage
.svelte,variable,popupElement
.svelte,variable,imageConfigRes
.svelte,variable,MIN_DECIBELS
.svelte,variable,chatActionHandler
.svelte,variable,startVideoStream
.svelte,variable,selectedImageIdx
.svelte,variable,codeExecution
.svelte,svelte_prop,indeterminate
.svelte,variable,userMessageElement
.svelte,svelte_prop,renameHandler
.svelte,svelte_prop,urlIdx
.svelte,svelte_prop,deleteHandler
.svelte,svelte_prop,collapsible
.svelte,svelte_prop,grow
.svelte,variable,_source
.svelte,variable,contents
.svelte,variable,updateRerankingModelLoading
.svelte,svelte_prop,selectedToolIds
.svelte,variable,domain
.svelte,variable,dropZone
.svelte,variable,toggleAutoTags
.svelte,variable,ROW_HEIGHT
.svelte,svelte_prop,shareHandler
.svelte,variable,totalFiles
.svelte,variable,pullModelHandler
.svelte,variable,messageEditTextAreaElement
.svelte,variable,selectedCodeExecution
.svelte,variable,codeInterpreterEnabled
.svelte,variable,modelStats
.svelte,variable,webSearchEngines
.svelte,variable,chatEventHandler
.svelte,svelte_prop,items
.svelte,variable,responseAutoCopy
.svelte,variable,selectedItem
.svelte,variable,scanDirLoading
.svelte,variable,audio
.svelte,variable,onDragEnd
.svelte,variable,statsB
.svelte,variable,endPos
.svelte,function,detectMobile
.svelte,variable,OllamaKey
.svelte,variable,onFocus
.svelte,variable,drawFlow
.svelte,variable,i18n
.svelte,svelte_prop,strokeWidth
.svelte,variable,lang
.svelte,variable,searchValue
.svelte,variable,buttonClassName
.svelte,variable,devices
.svelte,variable,focused
.svelte,variable,ids
.svelte,svelte_prop,perPage
.svelte,variable,tempItemId
.svelte,variable,showButtons
.svelte,variable,loadChat
.svelte,variable,changeB
.svelte,variable,actions
.svelte,variable,options
.svelte,variable,hasImageItem
.svelte,variable,ollamaConfig
.svelte,variable,stopResponseFlag
.svelte,svelte_prop,onThread
.svelte,variable,generateAutoCompletion
.svelte,variable,scrollEnd
.svelte,variable,sortable
.svelte,svelte_prop,prompt
.svelte,variable,audioCache
.svelte,variable,typingUsers
.svelte,variable,toggleWebSearch
.svelte,variable,searchEnabled
.svelte,function,calculateEloChange
.svelte,variable,_item
.svelte,variable,chatStreaming
.svelte,variable,from
.svelte,variable,password
.svelte,variable,loadMoreChats
.svelte,variable,getChatEventEmitter
.svelte,variable,detectMobile
.svelte,variable,userLocation
.svelte,variable,hide
.svelte,variable,OPENAI_API_CONFIGS
.svelte,variable,responseMessageIds
.svelte,variable,landingPageMode
.svelte,svelte_prop,files
.svelte,variable,changelog
.svelte,svelte_prop,direct
.svelte,variable,updateHandler
.svelte,variable,commandOptionButton
.svelte,variable,getVoices
.svelte,variable,valvesSpec
.svelte,variable,alt
.svelte,variable,onAttributesUpdate
.svelte,svelte_prop,transparentBackground
.svelte,svelte_prop,inputFilesHandler
.svelte,variable,toggleShowChangelog
.svelte,variable,handleKeyDown
.svelte,svelte_prop,show
.svelte,variable,urlIdx
.svelte,variable,deleteMessageHandler
.svelte,variable,TTS_API_KEY
.svelte,variable,newPasswordConfirm
.svelte,function,normalizeRMS
.svelte,variable,audioBlob
.svelte,variable,patterns
.svelte,variable,dateTime
.svelte,svelte_prop,onDelete
.svelte,variable,selectedToolIds
.svelte,variable,clipboardData
.svelte,variable,updateDefaultPermissionsHandler
.svelte,function,formatSeconds
.svelte,variable,imageUrls
.svelte,variable,transcribeHandler
.svelte,variable,showEditMemoryModal
.svelte,variable,addConnectionHandler
.svelte,variable,selectedId
.svelte,variable,showAdvanced
.svelte,variable,calculateMaxSimilarity
.svelte,variable,mergedDocuments
.svelte,variable,onMouseDown
.svelte,variable,item
.svelte,variable,response
.svelte,variable,uploading
.svelte,function,setSortKey
.svelte,variable,chatSearch
.svelte,variable,API_CONFIG
.svelte,variable,onClick
.svelte,variable,wakeLock
.svelte,function,onDragStart
.svelte,variable,deleteFeedbackHandler
.svelte,variable,createdAtTimestamp
.svelte,svelte_prop,page
.svelte,variable,chatCompletionEventHandler
.svelte,variable,history
.svelte,svelte_prop,selectedUser
.svelte,svelte_prop,siblings
.svelte,variable,isFirstMessage
.svelte,variable,strokeWidth
.svelte,variable,showDownloadChatModal
.svelte,variable,tokens
.svelte,variable,continueResponse
.svelte,function,saveHandler
.svelte,variable,banner
.svelte,variable,requiredWorkflowNodes
.svelte,svelte_prop,actionMessage
.svelte,variable,STT_OPENAI_API_KEY
.svelte,variable,sessionUser
.svelte,svelte_prop,onEdit
.svelte,variable,normalizeRMS
.svelte,variable,navElement
.svelte,variable,showShareChatModal
.svelte,function,onTouchEnd
.svelte,variable,pipeline
.svelte,function,showFullScreen
.svelte,variable,mergedResponse
.svelte,variable,endIndex
.svelte,variable,showAddOpenAIConnectionModal
.svelte,svelte_prop,showModelSelector
.svelte,function,selectUp
.svelte,svelte_prop,count
.svelte,variable,_feedbacks
.svelte,svelte_prop,showSetDefault
.svelte,variable,small
.svelte,svelte_prop,showButtonClassName
.svelte,variable,sanitizedModelTag
.svelte,variable,selectedModelIds
.svelte,variable,showTagInput
.svelte,variable,onDragStart
.svelte,variable,createModelLoading
.svelte,svelte_prop,cloneHandler
.svelte,variable,showResetModal
.svelte,variable,saved
.svelte,svelte_prop,folders
.svelte,variable,conversationMode
.svelte,function,headerComponent
.svelte,variable,ldapUsername
.svelte,variable,showDocsHandler
.svelte,svelte_prop,onUpdate
.svelte,variable,toggleChatBubble
.svelte,svelte_prop,editMessage
.svelte,variable,dotProduct
.svelte,variable,_filters
.svelte,svelte_prop,models
.svelte,variable,MAX_PARALLEL_DOWNLOADS
.svelte,variable,existingSource
.svelte,variable,newPassword
.svelte,variable,STT_MODEL
.svelte,svelte_prop,selected
.svelte,variable,showAddOllamaConnectionModal
.svelte,svelte_prop,dismissible
.svelte,variable,confirmPrompt
.svelte,variable,saveHandler
.svelte,variable,modelList
.svelte,variable,toggleNotificationSound
.svelte,variable,stopAllAudio
.svelte,variable,data
.svelte,variable,showEmojiInCall
.svelte,variable,disabled
.svelte,variable,showValves
.svelte,variable,fileContent
.svelte,svelte_prop,displayMode
.svelte,function,onMouseUp
.svelte,variable,containerClassName
.svelte,variable,classNames
.svelte,variable,showFullScreen
.svelte,variable,aUserIndex
.svelte,variable,inputFiles
.svelte,variable,baseModel
.svelte,variable,updateConfigHandler
.svelte,variable,loadingSpeech
.svelte,variable,required
.svelte,variable,overlay
.svelte,variable,showModel
.svelte,variable,rerankingConfig
.svelte,svelte_prop,permissions
.svelte,variable,unarchiveChatHandler
.svelte,variable,enable
.svelte,variable,containerElement
.svelte,variable,xOffset
.svelte,svelte_prop,initNewChat
.svelte,variable,pythonSyntax
.svelte,variable,chatFiles
.svelte,variable,tracks
.svelte,variable,setPipelines
.svelte,variable,interrupted
.svelte,variable,verifyOllamaHandler
.svelte,variable,metadata
.svelte,svelte_prop,updateChat
.svelte,variable,chatContent
.svelte,variable,updateOpenAIHandler
.svelte,variable,headerComponent
.svelte,variable,rankHandler
.svelte,variable,codeBlockContents
.svelte,variable,textSplitter
.svelte,variable,selectedUser
.svelte,variable,onSubmit
.svelte,variable,render
.svelte,variable,filteredOptions
.svelte,variable,loadSharedChat
.svelte,variable,currentRow
.svelte,variable,deleteModelHandler
.svelte,variable,preset
.svelte,variable,_actions
.svelte,variable,memory
.svelte,variable,messages
.svelte,function,addModelHandler
.svelte,function,updateCode
.svelte,variable,largeScreen
.svelte,variable,createModelObject
.svelte,variable,knowledge
.svelte,variable,addGroupHandler
.svelte,variable,baseModels
.svelte,variable,sttModelUpdateHandler
.svelte,function,documentClickHandler
.svelte,variable,ctx
.svelte,variable,scrollOnBranchChange
.svelte,variable,onMouseUp
.svelte,variable,stream
.svelte,svelte_prop,dismissed
.svelte,variable,saving
.svelte,variable,showAddModel
.svelte,variable,inputElement
.svelte,variable,sourcesCollapsible
.svelte,variable,allTags
.svelte,variable,currentParentId
.svelte,variable,pos
.svelte,svelte_prop,boilerplate
.svelte,variable,config
.svelte,function,selectDown
.svelte,variable,onAdd
.svelte,variable,isEnterPressed
.svelte,variable,LIKE_REASONS
.svelte,variable,showSetDefault
.svelte,variable,fileResponse
.svelte,svelte_prop,raw
.svelte,svelte_prop,onClose
.svelte,function,selectTemplate
.svelte,variable,showButtonClassName
.svelte,svelte_prop,manifest
.svelte,svelte_prop,value
.svelte,variable,isCmdOrCtrlPressed
.svelte,variable,levelOffset
.svelte,variable,speechAutoSend
.svelte,variable,stickyButtonsClassName
.svelte,variable,buttonsContainerElement
.svelte,variable,newChatButton
.svelte,variable,deleteChatHandler
.svelte,variable,executePython
.svelte,variable,STT_OPENAI_API_BASE_URL
.svelte,variable,onUpdate
.svelte,variable,feedbackItem
.svelte,svelte_prop,accessRoles
.svelte,variable,browserLanguages
.svelte,svelte_prop,touch
.svelte,variable,canvas
.svelte,variable,addModelHandler
.svelte,variable,spaceOnRight
.svelte,variable,updateCode
.svelte,variable,addMessages
.svelte,variable,_tools
.svelte,variable,copyToClipboard
.svelte,variable,toggleSpeechAutoSend
.svelte,variable,className
.svelte,variable,getUsersHandler
.svelte,function,fillMissingProperties
.svelte,svelte_prop,selectedFilterIds
.svelte,variable,transcription
.svelte,variable,currentNode
.svelte,svelte_prop,loading
.svelte,variable,audioElement
.svelte,variable,thread
.svelte,function,scrollToBottom
.svelte,variable,selectedVideoInputDeviceId
.svelte,variable,iframeElement
.svelte,variable,toggleShowUpdateToast
.svelte,variable,modelInputFile
.svelte,variable,visibleTabs
.svelte,variable,selectDown
.svelte,variable,selectedCode
.svelte,variable,originalImageUrl
.svelte,variable,left
.svelte,svelte_prop,content
.svelte,svelte_prop,colorClassName
.svelte,variable,selectTemplate
.svelte,function,openPane
.svelte,variable,tagId
.svelte,variable,modelUploadMode
.svelte,svelte_prop,pane
.svelte,variable,timeDomainData
.svelte,variable,BREAKPOINT
.svelte,svelte_prop,clone
.svelte,svelte_prop,readOnly
.svelte,variable,parentDragged
.svelte,variable,jsContent
.svelte,function,positionChangeHandler
.svelte,variable,context
.svelte,variable,selectedCitation
.svelte,variable,updateChat
.svelte,variable,showAddUserModal
.svelte,variable,eventConfirmationTitle
.svelte,variable,role
.svelte,variable,groupEmojis
.svelte,svelte_prop,filters
.svelte,variable,renderedContent
.svelte,variable,eventConfirmationInputValue
.svelte,function,saveRecording
.svelte,function,hasHiddenFolder
.svelte,variable,audioParts
.svelte,variable,onSourceClick
.svelte,variable,modalElement
.svelte,variable,audioStream
.svelte,variable,TTSEngineConfig
.svelte,variable,autoTags
.svelte,variable,sourceIds
.svelte,variable,date
.svelte,variable,fileWithPath
.svelte,variable,showModelDeleteConfirm
.svelte,function,onDragOver
.svelte,variable,fetchOptions
.svelte,variable,rect
.svelte,function,tryParse
.svelte,svelte_prop,addTag
.svelte,variable,obj
.svelte,variable,blobUrl
.svelte,variable,showShortcuts
.svelte,variable,sortKey
